ID,cognate,lang,cognateID,borrowed,pgmc_forms
1, -en, de,2, false, -āną
2, -ja, is,2, false, -āną
3, -en, en,3, false, -aną
4, -e, en,3, false, -aną
5, -en, nl,3, false, -aną
6, -en, de,3, false, -aną
7, -a, is,3, false, -aną
8, -e, nb,3, false, -aną
9, -a, nn,3, false, -aną
10, -a, sv,3, false, -aną
11, -e, da,3, false, -aną
12, -er, en,6, false, -ārijaz
13, -ari, is,6, false, -ārijaz
14, -er, nb,6, false, -ārijaz
15, -ar, nn,6, false, -ārijaz
16, -er, nn,6, false, -ārijaz
17, -are, sv,6, false, -ārijaz
18, -er, da,6, false, -ārijaz
19, -er, nl,6, false, -ārijaz
20, -aar, nl,6, false, -ārijaz
21, -er, da,6, false, -ārijaz
22, -aar, da,6, false, -ārijaz
23, -t, en,8, false, -atjaną
24, -sen, de,8, false, -atjaną
25, -zen, de,8, false, -atjaną
26, -dom, en,9, false, -dōmaz
27, -dom, nl,9, false, -dōmaz
28, -tum, de,9, false, -dōmaz
29, -dómur, is,9, false, -dōmaz
30, -dømme, nb,9, false, -dōmaz
31, -døme, nn,9, false, -dōmaz
32, -dom, sv,9, false, -dōmaz
33, -döme, sv,9, false, -dōmaz
34, -dom, da,9, false, -dōmaz
35, -fold, en,12, false, -falþaz
36, -voud, nl,12, false, -falþaz
37, -voudig, nl,12, false, -falþaz
38, -faldur, is,12, false, -falþaz
39, -fald, nn,12, false, -falþaz
40, -felt, nn,12, false, -falþaz
41, -fald, sv,12, false, -falþaz
42, -faldig, sv,12, false, -falþaz
43, -falt, de,12, false, -falþaz
44, -faltig, de,12, false, -falþaz
45, -agur, is,13, false, -gaz
46, -igur, is,13, false, -gaz
47, -ugur, is,13, false, -gaz
48, -ag, no,13, false, -gaz
49, -ig, no,13, false, -gaz
50, -ug, no,13, false, -gaz
51, -ig, sv,13, false, -gaz
52, -ig, da,13, false, -gaz
53, -ig, de,13, false, -gaz
54, -ich, de,13, false, -gaz
55, -ig, nl,13, false, -gaz
56, -y, en,13, false, -gaz
57, -ey, en,13, false, -gaz
58, -ie, en,13, false, -gaz
59, hvergi, is,14, false, -gin
60, manngi, is,14, false, -gin
61, hvorki, is,14, false, -gin
62, hvorugur, is,14, false, -gin
63, einungis, is,14, false, -gin
64, enginn, is,14, false, -gin
65, vettugi, is,14, false, -gin
66, öldungis, is,14, false, -gin
67, irgend, de,14, false, -gin
68, -gens, nl,14, false, -gin
69, ergens, nl,14, false, -gin
70, nergens, nl,14, false, -gin
71, dog, en,15, false, -gô
72, frog, en,15, false, -gô
73, pig, en,15, false, -gô
74, shag, en,15, false, -gô
75, sneg, en,15, false, -gô
76, snag, en,15, false, -gô
77, stag, en,15, false, -gô
78, earwig, en,15, false, -gô
79, Schnecke, de,15, false, -gô
80, -e, nl,18, false, -į̄
81, -e, de,18, false, -į̄
82, -i, is,18, false, -į̄
83, -e, no,18, false, -į̄
84, -a, no,18, false, -į̄
85, -el, nl,22, false, -ilaz
86, -el, de,22, false, -ilaz
87, -el, de,22, false, -ilaz
88, -el, en,22, false, -ilaz
89, -le, en,22, false, -ilaz
90, -el, en,22, false, -ilaz
91, -le, en,22, false, -ilaz
92, -ling, en,23, false, -ilingaz
93, -ling, nl,23, false, -ilingaz
94, -ling, de,23, false, -ilingaz
95, -lingur, is,23, false, -ilingaz
96, -en, en,25, false, -īnaz
97, -en, nl,25, false, -īnaz
98, -en, de,25, false, -īnaz
99, -inn, is,25, false, -īnaz
100, -ing, de,26, false, -ingaz
101, -ling, de,26, false, -ingaz
102, -ingur, is,26, false, -ingaz
103, -ing, no,26, false, -ingaz
104, -ing, sv,26, false, -ingaz
105, -ing, da,26, false, -ingaz
106, -ing, nl,26, false, -ingaz
107, -ling, nl,26, false, -ingaz
108, -ink, nl,26, false, -ingaz
109, -ing, en,26, false, -ingaz
110, -ling, en,26, false, -ingaz
111, -in, nl,29, false, -injō
112, -inne, nb,29, true, -injō
113, -inne, nn,29, true, -injō
114, -inde, da,29, true, -injō
115, -inna, sv,29, true, -injō
116, -in, de,29, false, -injō
117, -en, en,30, false, -inōną
118, -na, is,30, false, -inōną
119, -ne, no,30, false, -inōną
120, -na, sv,30, false, -inōną
121, -ne, da,30, false, -inōną
122, -ish, en,31, false, -iskaz
123, -esque, en,31, true, -iskaz
124, -esk, nl,31, true, -iskaz
125, -esk, de,31, true, -iskaz
126, -s, nl,31, false, -iskaz
127, -isch, de,31, false, -iskaz
128, -sch, de,31, false, -iskaz
129, -isch, nl,31, true, -iskaz
130, -skur, is,31, false, -iskaz
131, -iskur, is,31, false, -iskaz
132, -sk, no,31, false, -iskaz
133, -isk, no,31, false, -iskaz
134, -sk, sv,31, false, -iskaz
135, -isk, sv,31, false, -iskaz
136, -sk, da,31, false, -iskaz
137, -isk, da,31, false, -iskaz
138, -se, en,32, false, -isōną
139, -ce, en,32, false, -isōną
140, -sa, is,32, false, -isōną
141, -se, no,32, false, -isōną
142, -sa, sv,32, false, -isōną
143, -se, da,32, false, -isōną
144, -st, nl,33, false, -ist
145, -st, de,33, false, -ist
146, -st, is,33, false, -ist
147, -st, en,33, false, -ist
148, -est, en,34, false, -istaz
149, -st, nl,34, false, -istaz
150, -st, de,34, false, -istaz
151, -stur, is,34, false, -istaz
152, -st, no,34, false, -istaz
153, -st, sv,34, false, -istaz
154, -st, da,34, false, -istaz
155, -er, en,37, false, -iz
156, -er, nl,37, false, -iz
157, -er, de,37, false, -iz
158, -ur, is,37, false, -iz
159, -er, en,38, false, -izô
160, -er, de,38, false, -izô
161, -ri, is,38, false, -izô
162, -re, no,38, false, -izô
163, -re, sv,38, false, -izô
164, -re, da,38, false, -izô
165, -er, nl,38, false, -izô
166, -te, de,39, true, -iþō
167, -te, nl,39, false, -iþō
168, -de, de,39, false, -iþō
169, -ð, is,39, false, -iþō
170, -d, is,39, false, -iþō
171, -d, sv,39, false, -iþō
172, -de, da,39, false, -iþō
173, -de, no,39, false, -iþō
174, -d, no,39, false, -iþō
175, -th, en,39, false, -iþō
176, -t, en,39, false, -iþō
177, -ja, is,41, false, -janą
178, -ja, sv,41, false, -janą
179, -en, de,41, false, -janą
180, -ja, is,41, false, -janą
181, -en, de,41, false, -janą
182, -en, nl,41, false, -janą
183, -y, en,41, false, -janą
184, -e, en,42, false, -jô
185, -e, nl,42, false, -jô
186, -i, is,42, false, -jô
187, -e, de,42, false, -jô
188, -less, en,44, false, -lausaz
189, -loos, nl,44, false, -lausaz
190, -los, de,44, false, -lausaz
191, -laus, is,44, false, -lausaz
192, -løs, nb,44, false, -lausaz
193, -lös, sv,44, false, -lausaz
194, -løs, da,44, false, -lausaz
195, -lijk, nl,45, false, -līkaz
196, -lich, de,45, false, -līkaz
197, -legur, is,45, false, -līkaz
198, -leg, nn,45, false, -līkaz
199, -lig, nb,45, false, -līkaz
200, -lig, sv,45, false, -līkaz
201, -lig, da,45, false, -līkaz
202, -ly, en,45, false, -līkaz
203, -le, en,47, false, -lōną
204, -elen, nl,47, false, -lōną
205, -eln, de,47, false, -lōną
206, -la, is,47, false, -lōną
207, -le, nb,47, false, -lōną
208, -la, nn,47, false, -lōną
209, -la, sv,47, false, -lōną
210, -le, da,47, false, -lōną
211, -en, en,48, false, -naną
212, -na, is,48, false, -naną
213, -na, nn,48, false, -naną
214, -ne, nb,48, false, -naną
215, -na, sv,48, false, -naną
216, -ne, da,48, false, -naną
217, -nis, de,49, false, -nassuz
218, -niß, de,49, false, -nassuz
219, -nüß, de,49, false, -nassuz
220, -nuß, de,49, false, -nassuz
221, -nis, nl,49, false, -nassuz
222, -ness, en,49, false, -nassuz
223, -nesse, en,49, false, -nassuz
224, -end, de,50, false, -ndz
225, -and, en,50, false, -ndz
226, -ende, da,50, false, -ndz
227, -andi, is,50, false, -ndz
228, -ande, nn,50, false, -ndz
229, -ende, nb,50, false, -ndz
230, -ed, en,53, false, -ōdaz
231, -aður, is,53, false, -ōdaz
232, -d, sv,53, false, -ōdaz
233, -t, sv,53, false, -ōdaz
234, -et, da,53, false, -ōdaz
235, ge- -d, nl,53, false, -ōdaz
236, -en, en,54, false, -ōną
237, -e, en,54, false, -ōną
238, -en, nl,54, false, -ōną
239, -en, de,54, false, -ōną
240, -a, is,54, false, -ōną
241, -e, nn,54, false, -ōną
242, -a, nn,54, false, -ōną
243, -a, sv,54, false, -ōną
244, -e, da,54, false, -ōną
245, -est, en,56, false, -ōstaz
246, -st, nl,56, false, -ōstaz
247, -st, de,56, false, -ōstaz
248, -astur, is,56, false, -ōstaz
249, -est, no,56, false, -ōstaz
250, -ast, sv,56, false, -ōstaz
251, -est, da,56, false, -ōstaz
252, -er, en,57, false, -ōzô
253, -er, nl,57, false, -ōzô
254, -er, de,57, false, -ōzô
255, -ari, is,57, false, -ōzô
256, -ere, no,57, false, -ōzô
257, -are, sv,57, false, -ōzô
258, -ere, da,57, false, -ōzô
259, -er, nl,60, false, -raz
260, -er, de,60, false, -raz
261, -er, en,60, false, -raz
262, -schap, nl,61, false, -skapiz
263, -skapur, is,61, false, -skapiz
264, -skap, nb,61, false, -skapiz
265, -skap, nn,61, false, -skapiz
266, -skap, sv,61, false, -skapiz
267, -skab, da,61, false, -skapiz
268, -schaft, de,61, false, -skapiz
269, -ship, en,61, false, -skapiz
270, -ich, de,66, false, -ukaz
271, -ock, en,66, false, -ukaz
272, -le, en,67, false, -ulaz
273, -ung, de,70, false, -ungō
274, -ing, nl,70, false, -ungō
275, -ing, en,70, false, -ungō
276, -th, en,71, false, -þiz
277, -d, nl,71, false, -þiz
278, -t, nl,71, false, -þiz
279, -d, de,71, false, -þiz
280, -ður, is,71, false, -þiz
281, -d, sv,71, false, -þiz
282, -d, da,71, false, -þiz
283, -ður, is,72, false, -þrą
284, -der, sv,72, false, -þrą
285, -t, nl,73, false, -þuz
286, -d, nl,73, false, -þuz
287, -ður, is,73, false, -þuz
288, -d, sv,73, false, -þuz
289, -d, da,73, false, -þuz
290, -de, de,73, false, -þuz
291, -d, de,73, false, -þuz
292, -t, de,73, false, -þuz
293, -th, en,73, false, -þuz
294, -d, en,73, false, -þuz
295, -t, en,73, false, -þuz
296, af, is,75, false, ab
297, av, no,75, false, ab
298, af, da,75, false, ab
299, av, sv,75, false, ab
300, af, sv,75, false, ab
301, ab, de,75, false, ab
302, af, nl,75, false, ab
303, of, en,75, false, ab
304, off, en,75, false, ab
305, afgeven, nl,77, false, abagebaną
306, abgeben, de,77, false, abagebaną
307, offhand, en,78, false, abahandijaz
308, afhendur, is,78, false, abahandijaz
309, avhända, sv,78, false, abahandijaz
310, abhendig, de,78, false, abahandijaz
311, offlay, en,79, false, abalagjaną
312, afleggen, nl,79, false, abalagjaną
313, ablegen, de,79, false, abalagjaną
314, afnemen, nl,80, false, abanemaną
315, abnehmen, de,80, false, abanemaną
316, ebb, en,82, false, abjǭ
317, eb, nl,82, false, abjǭ
318, efja, is,82, false, abjǭ
319, ave, no,82, false, abjǭ
320, ävja, sv,82, false, abjǭ
321, Ebbe, de,82, true, abjǭ
322, ebbe, da,82, true, abjǭ
323, ebb, sv,82, true, abjǭ
324, efni, is,83, false, abniją
325, emne, no,83, false, abniją
326, ämne, sv,83, false, abniją
327, evne, da,83, false, abniją
328, efna, is,84, false, abnijaną
329, evne, nb,84, false, abnijaną
330, emne, nb,84, false, abnijaną
331, evna, nn,84, false, abnijaną
332, evne, nn,84, false, abnijaną
333, emna, nn,84, false, abnijaną
334, emne, nn,84, false, abnijaną
335, evne, da,84, false, abnijaną
336, ämna, sv,84, false, abnijaną
337, afi, is,85, false, abô
338, afar, is,86, false, abraz
339, äbich, de,87, false, abuhaz
340, öfugur, is,87, false, abuhaz
341, avig, nn,87, false, abuhaz
342, avug, nn,87, false, abuhaz
343, ovug, nn,87, false, abuhaz
344, avet, da,87, false, abuhaz
345, awk, en,87, true, abuhaz
346, avig, sv,87, false, abuhaz
347, avog, sv,87, false, abuhaz
348, avot, sv,87, false, abuhaz
349, addle, en,88, false, adalaz
350, aal, nl,88, false, adalaz
351, aalt, nl,88, false, adalaz
352, aale, no,88, false, adalaz
353, adel, sv,88, false, adalaz
354, al, sv,88, false, adalaz
355, adel, da,88, false, adalaz
356, al, da,88, false, adalaz
357, Adel, de,88, false, adalaz
358, adze, en,89, false, adisô
359, aber, de,90, false, aferą
360, aver, nl,91, false, aferô
361, afl, is,92, false, aflą
362, afli, is,92, false, aflą
363, efla, is,92, false, aflą
364, avl, no,92, false, aflą
365, avel, sv,92, false, aflą
366, avl, da,92, false, aflą
367, afeln, de,92, false, aflą
368, äfeln, de,92, false, aflą
369, afla, is,94, false, aflōną
370, aftan, is,96, false, aftanē
371, after, en,97, false, after
372, eftir, is,97, false, after
373, etter, nb,97, false, after
374, etter, nn,97, false, after
375, efter, sv,97, false, after
376, efter, da,97, false, after
377, after, de,97, false, after
378, After, de,97, false, after
379, achter, nl,97, false, after
380, after, nl,97, false, after
381, aftur, is,100, false, aftrą
382, atter, nb,100, false, aftrą
383, att, nn,100, false, aftrą
384, åter, sv,100, false, aftrą
385, atter, da,100, false, aftrą
386, aftermost, en,101, false, aftumistaz
387, ekster, nl,105, false, agalistrijǭ
388, Elster, de,105, false, agalistrijǭ
389, ijselijk, nl,108, false, agaz
390, ijzingwekkend, nl,108, false, agaz
391, agi, is,108, false, agaz
392, aga, sv,108, false, agaz
393, ave, da,108, false, agaz
394, awe, en,108, true, agaz
395, ey, en,108, false, agaz
396, Egill, is,109, false, Agilaz
397, Egel, no,109, false, Agilaz
398, Egil, no,109, false, Agilaz
399, Eigil, no,109, false, Agilaz
400, Egil, sv,109, false, Agilaz
401, Eigil, da,109, false, Agilaz
402, Ejgil, da,109, false, Agilaz
403, hidous, en,110, true, agisiþō
404, ey, en,111, false, agisōną
405, eisen, nl,111, false, agisōną
406, ijzen, nl,111, false, agisōną
407, ask, en,112, false, agiþahsijǭ
408, askard, en,112, false, agiþahsijǭ
409, hagedis, nl,112, false, agiþahsijǭ
410, Eidechse, de,112, false, agiþahsijǭ
411, Echse, de,112, false, agiþahsijǭ
412, eg, nl,114, false, agiþō
413, eide, de,114, false, agiþō
414, edge, en,115, false, agjō
415, egge, nl,115, false, agjō
416, eg, nl,115, false, agjō
417, Ecke, de,115, false, agjō
418, eggja, is,116, false, agjōną
419, ail, en,119, false, aglijaną
420, eckeln, de,119, true, aglijaną
421, ekeln, de,119, true, aglijaną
422, egla, no,119, false, aglijaną
423, ail, en,120, false, agluz
424, eagre, en,122, false, agraz
425, agger, nl,122, false, agraz
426, awns, en,123, false, ahanō
427, Ahne, de,123, false, ahanō
428, agn, sv,123, false, ahanō
429, Ähre, de,124, false, ahaz
430, ear, en,124, false, ahaz
431, aar, nl,124, false, ahaz
432, Achel, de,125, false, ahilaz
433, öxl, is,127, false, ahslō
434, axel, sv,127, false, ahslō
435, aksel, da,127, false, ahslō
436, axle, en,127, false, ahslō
437, oksel, nl,127, true, ahslō
438, assel, nl,127, false, ahslō
439, Achsel, de,127, false, ahslō
440, as, nl,128, false, ahsō
441, Achse, nl,128, false, ahsō
442, aught, en,129, false, ahtō
443, acht, nl,129, false, ahtō
444, achten, nl,130, false, ahtōną
445, achten, de,130, false, ahtōną
446, acht, nl,131, false, ahtōu
447, acht, de,131, false, ahtōu
448, eight, en,131, false, ahtōu
449, átta, is,131, false, ahtōu
450, åtte, no,131, false, ahtōu
451, otte, da,131, false, ahtōu
452, åtta, sv,131, false, ahtōu
453, eighteen, en,132, false, ahtōutehun
454, achttien, nl,132, false, ahtōutehun
455, achtzehn, de,132, false, ahtōutehun
456, átján, is,132, false, ahtōutehun
457, atten, no,132, false, ahtōutehun
458, atten, da,132, false, ahtōutehun
459, atto-, da,132, false, ahtōutehun
460, atto-, nl,132, true, ahtōutehun
461, atto-, en,132, true, ahtōutehun
462, arton, sv,132, false, ahtōutehun
463, aderton, sv,132, false, ahtōutehun
464, attan, sv,132, false, ahtōutehun
465, eighth, en,134, false, ahtudô
466, achtste, nl,134, false, ahtudô
467, achte, de,134, false, ahtudô
468, átti, is,134, false, ahtudô
469, áttundi, is,134, false, ahtudô
470, åttende, nb,134, false, ahtudô
471, åttande, nn,134, false, ahtudô
472, ottende, da,134, false, ahtudô
473, åttonde, sv,134, false, ahtudô
474, Ahorn, de,135, false, ahurnaz
475, ea, en,136, false, ahwō
476, eau, en,136, false, ahwō
477, yeo, en,136, false, ahwō
478, eddy, en,136, false, ahwō
479, a, nl,136, false, ahwō
480, Ach, de,136, false, ahwō
481, Ache, de,136, false, ahwō
482, á, is,136, false, ahwō
483, aver, nl,137, true, aibraz
484, æfur, is,137, false, aibraz
485, Eifer, de,137, false, aibraz
486, ijver, nl,137, true, aibraz
487, eið, is,140, false, aidiją
488, eiði, is,140, false, aidiją
489, eid, nn,140, false, aidiją
490, eide, nn,140, false, aidiją
491, eid, nb,140, false, aidiją
492, ed, sv,140, false, aidiją
493, eid, en,140, true, aidiją
494, eiga, is,141, false, aiganą
495, eie, nb,141, false, aiganą
496, eiga, nn,141, false, aiganą
497, eige, nn,141, false, aiganą
498, eje, da,141, false, aiganą
499, egne, da,141, false, aiganą
500, äga, sv,141, false, aiganą
501, ägna, sv,141, false, aiganą
502, owe, en,141, false, aiganą
503, ought, en,141, false, aiganą
504, eie, nb,141, false, aiganą
505, eiga, nn,141, false, aiganą
506, eige, nn,141, false, aiganą
507, äga, sv,141, false, aiganą
508, eje, da,141, false, aiganą
509, eiginn, is,142, false, aiganaz
510, egen, no,142, false, aiganaz
511, egen, sv,142, false, aiganaz
512, egen, da,142, false, aiganaz
513, owe, en,142, false, aiganaz
514, ought, en,142, false, aiganaz
515, eiga, is,143, false, aigenaz
516, own, en,146, false, aiginijaną
517, eigenen, nl,147, false, aiginōną
518, egel, sv,148, false, aiglaz
519, äjel, sv,148, false, aiglaz
520, aught, en,152, false, aihtiz
521, ought, en,152, false, aihtiz
522, vracht, nl,152, true, aihtiz
523, fragt, da,152, true, aihtiz
524, freight, en,152, true, aihtiz
525, fraught, en,152, true, aihtiz
526, Fracht, de,152, true, aihtiz
527, frakt, no,152, true, aihtiz
528, frakt, sv,152, true, aihtiz
529, átt, is,152, false, aihtiz
530, ætt, is,152, false, aihtiz
531, ætt, nn,152, false, aihtiz
532, ätt, sv,152, false, aihtiz
533, æt, da,152, false, aihtiz
534, eikja, no,155, false, aikijaną
535, eikel, nl,156, false, aikilǭ
536, Eichel, de,156, false, aikilǭ
537, eichen, de,157, false, aikīnaz
538, eikinn, is,157, false, aikīnaz
539, oaken, en,157, false, aikīnaz
540, Eiche, de,158, false, aiks
541, eik, nl,158, false, aiks
542, eek, nl,158, false, aiks
543, eik, is,158, false, aiks
544, eik, nn,158, false, aiks
545, eik, nb,158, false, aiks
546, ek, sv,158, false, aiks
547, eg, da,158, false, aiks
548, oak, en,158, false, aiks
549, eik, nl,158, false, aiks
550, eek, nl,158, false, aiks
551, Eichhorn, de,160, false, aikwernô
552, Eichhörnchen, de,160, false, aikwernô
553, íkorni, is,160, false, aikwernô
554, ekorn, nb,160, false, aikwernô
555, ekorn, nn,160, false, aikwernô
556, ikorn, nn,160, false, aikwernô
557, egern, da,160, false, aikwernô
558, ekorre, sv,160, false, aikwernô
559, ikorn, sv,160, false, aikwernô
560, eekhoorn, nl,160, false, aikwernô
561, eldur, is,162, false, ailidaz
562, eld, nn,162, false, ailidaz
563, ild, nb,162, false, ailidaz
564, eld, sv,162, false, ailidaz
565, ild, da,162, false, ailidaz
566, em, da,164, false, aimaz
567, eim, no,164, false, aimaz
568, ember, en,165, false, aimuzjǭ
569, emmer, da,165, true, aimuzjǭ
570, Eimer, de,165, false, aimuzjǭ
571, Ammer, de,165, false, aimuzjǭ
572, eimyrja, is,165, false, aimuzjǭ
573, mörja, sv,165, false, aimuzjǭ
574, onefold, en,167, false, ainafalþaz
575, eenvoudig, nl,167, false, ainafalþaz
576, eenvoud, nl,167, false, ainafalþaz
577, einfältig, de,167, false, ainafalþaz
578, Einfalt, de,167, false, ainafalþaz
579, einfaldur, is,167, false, ainafalþaz
580, enfaldig, sv,167, false, ainafalþaz
581, enfoldig, da,167, false, ainafalþaz
582, einigur, is,168, false, ainagaz
583, einig, de,168, false, ainagaz
584, enig, nl,168, false, ainagaz
585, any, en,168, false, ainagaz
586, einhentur, is,169, false, ainahandijaz
587, enhänt, sv,169, false, ainahandijaz
588, einhändig, de,169, false, ainahandijaz
589, ekkja, is,173, false, ainakjǭ
590, enke, da,173, false, ainakjǭ
591, enke, nb,173, false, ainakjǭ
592, enke, nn,173, false, ainakjǭ
593, enkje, nn,173, false, ainakjǭ
594, änka, sv,173, false, ainakjǭ
595, eleven, en,174, false, ainalif
596, elf, nl,174, false, ainalif
597, elf, de,174, false, ainalif
598, ellefu, is,174, false, ainalif
599, elleve, no,174, false, ainalif
600, elva, sv,174, false, ainalif
601, elleve, da,174, false, ainalif
602, einnættur, is,175, false, ainanahtijaz
603, einäugig, de,177, false, ainaugijaz
604, eineygur, is,177, false, ainaugijaz
605, einvígi, is,178, false, ainawīgiją
606, envig, sv,178, false, ainawīgiją
607, one, en,179, false, ainaz
608, an, en,179, false, ainaz
609, a, en,179, false, ainaz
610, een, nl,179, false, ainaz
611, ein, de,179, false, ainaz
612, einn, is,179, false, ainaz
613, en, nb,179, false, ainaz
614, ein, nn,179, false, ainaz
615, en, sv,179, false, ainaz
616, en, da,179, false, ainaz
617, eine, no,180, false, ainijaz
618, en, sv,180, false, ainijaz
619, ene, sv,180, false, ainijaz
620, eer, nl,181, false, airi
621, eher, de,181, false, airi
622, early, en,181, false, airi
623, ere, en,181, false, airi
624, ár, is,181, false, airi
625, áður, is,181, false, airi
626, árla, is,181, false, airi
627, årle, da,181, false, airi
628, årle, nb,181, false, airi
629, årle, nb,181, false, airi
630, arla, sv,181, false, airi
631, arla, sv,181, false, airi
632, erst, en,185, false, airistaz
633, eerste, nl,185, false, airistaz
634, erster, de,185, false, airistaz
635, eer, nl,187, false, airiz
636, eher, de,187, false, airiz
637, early, en,187, false, airiz
638, ere, en,187, false, airiz
639, áður, is,187, false, airiz
640, oar, en,189, false, airō
641, ár, is,189, false, airō
642, år, nb,189, false, airō
643, år, nn,189, false, airō
644, år, sv,189, false, airō
645, eyrendi, is,190, false, airundiją
646, erindi, is,190, false, airundiją
647, ærend, no,190, false, airundiją
648, ærinde, da,190, false, airundiją
649, ärende, sv,190, false, airundiją
650, ask, en,193, false, aiskōną
651, aks, en,193, false, aiskōną
652, ax, en,193, false, aiskōną
653, æske, da,193, true, aiskōną
654, äska, sv,193, true, aiskōną
655, eske, no,193, true, aiskōną
656, eisen, nl,193, false, aiskōną
657, heischen, de,193, false, aiskōną
658, eise, no,194, false, aisǭ
659, oast, en,196, false, aistaz
660, eest, nl,196, false, aistaz
661, eet, nl,199, false, aitaz
662, atter, en,201, false, aitrą
663, Eiter, de,201, false, aitrą
664, etter, nl,201, false, aitrą
665, atter, nl,201, false, aitrą
666, eitur, is,201, false, aitrą
667, eiter, nn,201, false, aitrą
668, edder, nb,201, false, aitrą
669, etter, sv,201, false, aitrą
670, edder, da,201, false, aitrą
671, attern, en,202, false, aitrīnaz
672, ægte, da,203, true, aiwahaftaz
673, ekta, is,203, true, aiwahaftaz
674, echt, de,203, true, aiwahaftaz
675, echt, en,203, true, aiwahaftaz
676, ekte, nb,203, true, aiwahaftaz
677, äkta, sv,203, true, aiwahaftaz
678, echt, nl,203, false, aiwahaftaz
679, æ, is,204, false, aiwaz
680, aye, en,204, true, aiwaz
681, Ehe, de,204, false, aiwaz
682, eeuw, nl,204, false, aiwaz
683, eeuwen, nl,205, false, aiwijaną
684, eche, en,208, false, aiwukiz
685, ore, en,209, false, aiz
686, ehern, de,209, false, aiz
687, eir, is,209, false, aiz
688, eir, nb,209, false, aiz
689, irr, nn,209, false, aiz
690, ärg, sv,209, false, aiz
691, er, da,209, false, aiz
692, ir, da,209, false, aiz
693, eren, nl,210, false, aizijaną
694, ehren, de,210, false, aizijaną
695, eira, is,210, false, aizijaną
696, ehern, de,211, false, aizīnaz
697, ära, sv,212, true, aizō
698, Ehre, de,212, false, aizō
699, are, en,212, false, aizō
700, eer, nl,212, false, aizō
701, Ehre, de,212, false, aizō
702, oath, en,214, false, aiþaz
703, eed, nl,214, false, aiþaz
704, Eid, de,214, false, aiþaz
705, eiður, is,214, false, aiþaz
706, eid, nn,214, false, aiþaz
707, ed, nb,214, false, aiþaz
708, ed, sv,214, false, aiþaz
709, ed, da,214, false, aiþaz
710, Eidam, de,217, false, aiþumaz
711, Cockney, en,218, false, ajją
712, ei, nl,218, false, ajją
713, Ei, de,218, false, ajją
714, egg, is,218, false, ajją
715, egg, no,218, false, ajją
716, ägg, sv,218, false, ajją
717, æg, da,218, false, ajją
718, egg, da,218, true, ajją
719, auch, de,220, false, ak
720, ac, en,220, false, ak
721, ake, en,220, false, ak
722, aka, is,221, false, akaną
723, aka, nn,221, false, akaną
724, ake, nn,221, false, akaną
725, ake, nb,221, false, akaną
726, åke, nb,221, false, akaną
727, åka, sv,221, false, akaną
728, age, da,221, false, akaną
729, aik, en,221, true, akaną
730, ache, en,221, false, akaną
731, akelig, nl,221, false, akaną
732, ache, en,222, false, akiz
733, acreman, en,223, false, akramann-
734, Ackermann, de,223, false, akramann-
735, acorn, en,224, false, akraną
736, aker, nl,224, false, akraną
737, Ecker, de,224, false, akraną
738, akarn, is,224, false, akraną
739, åkorn, no,224, false, akraną
740, akarn, sv,224, false, akraną
741, agern, da,224, false, akraną
742, Ackerwerk, de,225, false, akrawerką
743, acre, en,226, false, akraz
744, Acker, de,226, false, akraz
745, akker, nl,226, false, akraz
746, akur, is,226, false, akraz
747, åker, no,226, false, akraz
748, aker, no,226, false, akraz
749, åker, sv,226, false, akraz
750, ager, da,226, false, akraz
751, axe, en,227, false, akwisī
752, ax, en,227, false, akwisī
753, Axt, de,227, false, akwisī
754, aks, nl,227, false, akwisī
755, akst, nl,227, false, akwisī
756, öxi, is,227, false, akwisī
757, exi, is,227, false, akwisī
758, öx, is,227, false, akwisī
759, økse, da,227, false, akwisī
760, yxa, sv,227, false, akwisī
761, all-, en,228, false, ala-
762, al-, en,228, false, ala-
763, allmächtig, de,230, false, alamahtīgaz
764, almáttugur, is,230, false, alamahtīgaz
765, almachtig, nl,230, false, alamahtīgaz
766, allmektig, no,230, true, alamahtīgaz
767, allsmäktig, sv,230, true, alamahtīgaz
768, almægtig, da,230, true, alamahtīgaz
769, almighty, en,230, false, alamahtīgaz
770, ala, is,233, false, alaną
771, ala, no,233, false, alaną
772, Alaric, en,234, true, Alarīks
773, els, nl,235, false, alasnō
774, elase, nl,235, false, alasnō
775, elsin, en,235, false, alasnō
776, elsen, en,235, false, alasnō
777, Alse, de,235, false, alasnō
778, Else, de,235, false, alasnō
779, elta, is,236, false, alatjaną
780, elte, no,236, false, alatjaną
781, elta, no,236, false, alatjaną
782, älta, sv,236, false, alatjaną
783, ælte, da,236, false, alatjaną
784, elt, en,236, true, alatjaną
785, awl, en,238, false, alaz
786, alur, is,238, false, alaz
787, ale, no,238, false, alaz
788, Elbe, de,240, false, albī
789, elfur, is,240, false, albī
790, elv, no,240, false, albī
791, älv, sv,240, false, albī
792, elv, da,240, false, albī
793, Elgar, en,241, false, Albigaizaz
794, Álfgeir, is,241, false, Albigaizaz
795, Alvgeir, no,241, false, Albigaizaz
796, Álfar, is,242, false, Albiharjaz
797, Alvar, no,242, false, Albiharjaz
798, Alvar, sv,242, false, Albiharjaz
799, elft, nl,244, false, albits
800, elptr, no,244, false, albits
801, álft, is,244, false, albits
802, Elbiss, de,244, false, albits
803, elf, en,245, false, albiz
804, elf, nl,245, true, albiz
805, Elf, de,245, true, albiz
806, Elfe, de,245, true, albiz
