ID,cognate,lang,cognateID,borrowed,pgmc_forms
2258,angelägenhet,sv,412,,
2259,antal,da,518,,
2260,stycke,sv,20871,,
2261,halva,sv,8559,,
2262,krets,sv,11885,,
2263,cirkel,nl,11883,,
2264,streck,sv,20760,,
2265,avstånd,sv,4237,,
2266,trakt,sv,6569,,
2267,ställe,sv,15842,,
2268,sida,sv,19174,,
2269,mitt,sv,14208,,
2270,föremål,sv,6606,,
2271,vrå,sv,3554,,
2272,hörn,sv,3543,,
2273,spets,sv,19840,,
2274,ända,sv,30487,,
2275,hål,sv,13255,,
2276,mönster,sv,14642,,
2277,storlek,sv,8059,,
2278,längd,sv,12321,,
2279,tyngd,sv,7562,,
2280,mängd,sv,13968,,
2281,hög,sv,8897,,
2282,åra,sv,17175,,
2283,släde,sv,18119,,
2284,skida,sv,19350,,
2285,lägereld,sv,12211,,
2286,börda,sv,12488,,
2287,gång,sv,6269,,
2288,norr,sv,15377,,
2289,söder,sv,21053,,
2290,väster,sv,22912,,
2291,öster,sv,15864,,
2292,trä,sv,9653,,
2293,bräda,sv,2351,,
2294,platta,sv,16135,,
2295,stöd,sv,20989,,
2296,stötta,sv,20938,,
2297,stång,sv,20183,,
2298,käpp,sv,20601,,
2299,hem,sv,9087,,
2300,ugn,sv,15598,,
2301,golv,sv,6093,,
2302,säng,sv,1814,,
2303,hylla,sv,16642,,
2304,låda,sv,11020,,
2305,fönster,sv,5009,,
2306,dörr,sv,22018,,
2307,staket,sv,23764,,
2308,stängsel,sv,23725,,
2309,stege,da,28281,,
2310,kvast,sv,1798,,
2311,skovel,sv,17821,,
2312,skyffel,sv,17843,,
2313,sked,sv,13292,,
2314,spik,sv,14980,,
2315,nät,sv,15278,,
2316,tag,da,8026,,
2317,handtag,sv,8043,,
2318,bild,sv,1944,,
2319,docka,sv,16269,,
2320,påse,sv,1897,,
2321,bunt,de,28627,,
2322,knippa,sv,2821,,
2323,väska,sv,21375,,
2324,hink,sv,3830,,
2325,ämbar,sv,3846,,
2326,lock,en,18184,,
2327,servis,sv,7103,,
2328,porslin,sv,7117,,
2329,säck,sv,17462,,
2330,gryta,sv,21733,,
2331,kastrull,sv,21707,,
2332,kittel,sv,10652,,
2333,näring,sv,15054,,
2334,maträtt,sv,19608,,
2335,kött,sv,5475,,
2336,säd,sv,7453,,
2337,spannmål,sv,7445,,
2338,gröt,sv,2298,,
2339,bröd,sv,2423,,
2340,skiva,sv,17926,,
2341,smör,sv,2934,,
2342,olja,sv,15706,,
2343,soppa,sv,21165,,
2344,honung,sv,9690,,
2345,mjölk,sv,14130,,
2346,läder,sv,12729,,
2347,ylle,sv,23393,,
2348,tyg,sv,20638,,
2349,knut,sv,11325,,
2350,färg,sv,4708,,
2351,klädsel,sv,11143,,
2352,skjorta,sv,9108,,
2353,ärm,sv,805,,
2354,byxor,sv,9790,,
2355,bälte,sv,8354,,
2356,mössa,sv,14719,,
2357,stövel,sv,20448,,
2358,spegel,sv,19716,,
2359,snöre,sv,18526,,
2360,lina,sv,12897,,
2361,täcke,sv,3102,,
2362,dyna,sv,10948,,
2363,kudde,nl,9225,,
2364,sjal,sv,21937,,
2365,handduk,sv,8783,,
2366,styrka,sv,20292,,
2367,hälsa,sv,7387,,
2368,sjukdom,sv,11808,,
2369,smärta,sv,43572,,
2370,medicin,da,906,,
2371,läkemedel,sv,928,,
2372,brunn,sv,2554,,
2373,stig,sv,15921,,
2374,väg,sv,22635,,
2375,tidning,sv,23936,,
2376,död,sv,21646,,
2377,kyrka,sv,10937,,
2378,arbetare,sv,676,,
2379,mästare,sv,13935,,
2380,läkare,sv,969,,
2381,lärare,sv,12842,,
2382,pengar,sv,6809,,
2383,rörelse,sv,7004,,
2384,affär,sv,12178,,
2385,nytta,sv,15465,,
2386,rikedom,sv,16815,,
2387,värld,sv,22859,,
2388,kung,sv,11401,,
2389,konung,sv,11417,,
2390,gräns,sv,7946,,
2391,våld,sv,7483,,
2392,strid,sv,10498,,
2393,båge,sv,2192,,
2394,gevär,sv,7539,,
2395,lögn,sv,13385,,
2396,skada,sv,27313,,
2397,otur,sv,22111,,
2398,olycka,sv,22114,,
2399,skuld,sv,18724,,
2400,ålder,sv,288,,
2401,slut,da,18252,,
2402,morgon,sv,14503,,
2403,kväll,sv,41,,
2404,vecka,sv,23251,,
2405,månad,sv,14296,,
2406,sommar,sv,19433,,
2407,höst,sv,9189,,
2408,januari,nl,10104,,
2409,februari,nl,4735,,
2410,augusti,sv,1202,,
2411,måndag,sv,14394,,
2412,tisdag,sv,3252,,
2413,lördag,sv,17516,,
2414,söndag,sv,19543,,
2415,lång,sv,37398,,
2416,tjock,sv,29057,,
2417,tunn,sv,29696,,
2418,platt,sv,31993,,
2419,hård,da,34342,,
2420,mjuk,sv,51709,,
2421,toppig,sv,46611,,
2422,spetsig,sv,46635,,
2423,vass,sv,42391,,
2424,skarp,da,42390,,
2425,slö,sv,47616,,
2426,skön,sv,43822,,
2427,vacker,sv,35414,,
2428,sval,sv,37202,,
2429,kylig,sv,37196,,
2430,färsk,sv,32506,,
2431,torr,sv,48533,,
2432,öppen,sv,39962,,
2433,stängd,sv,33615,,
2434,snuskig,sv,43693,,
2435,mogen,sv,41145,,
2436,läcker,sv,37846,,
2437,söt,sv,47666,,
2438,mörk,sv,29629,,
2439,röd,sv,41630,,
2440,grön,sv,34079,,
2441,brokig,sv,28618,,
2442,värdefull,sv,51972,,
2443,döv,sv,47830,,
2444,stark,de,46844,,
2445,svag,da,44282,,
2446,snygg,sv,35395,,
2447,ond,da,28203,,
2448,elak,sv,28246,,
2449,flitig,sv,32033,,
2450,snål,sv,33142,,
2451,girig,sv,33117,,
2452,händig,sv,33546,,
2453,skicklig,sv,33534,,
2454,kär,sv,38287,,
2455,snäll,sv,38249,,
2456,rolig,sv,38579,,
2457,lustig,de,38526,,
2458,mild,sv,42163,,
2459,hungrig,de,35499,,
2460,sjuk,sv,36863,,
2461,ledsen,sv,48254,,
2462,sorgsen,sv,48262,,
2463,levande,sv,37756,,
2464,bra,sv,34170,,
2465,dålig,sv,43108,,
2466,gammal,sv,24704,,
2467,tidigare,sv,29861,,
2468,känd,sv,26866,,
2469,berömd,sv,27165,,
2470,främmande,sv,32377,,
2471,åtskillig,sv,50067,,
2472,nära,sv,39211,,
2473,fjärran,sv,31688,,
2474,vänster,sv,38412,,
2475,höger,sv,40737,,
2476,annan,sv,24781,,
2477,första,sv,30851,,
2478,andra,sv,53809,,
2479,allena,sv,24526,,
2480,på en gång,sv,25700,,
2481,tillsammans,sv,53612,,
2482,länge,sv,37421,,
2483,plötsligt,sv,40377,,
2484,genast,sv,46385,,
2485,senare,sv,46406,,
2486,i morgon,sv,38976,,
2487,då,sv,28663,,
2488,en gång,sv,29999,,
2489,den gången,sv,28651,,
2490,därefter,sv,28782,,
2491,före,sv,50805,,
2492,förut,sv,50805,,
2493,först,sv,53234,,
2494,ibland,sv,38694,,
2495,ofta,sv,40112,,
2496,aldrig,da,39662,,
2497,här,sv,34794,,
2498,härifrån,sv,50609,,
2499,där,sv,29189,,
2500,rätt fram,sv,33426,,
2501,framåt,sv,50858,,
2502,baklänges,sv,41643,,
2503,tillbaka,sv,53403,,
2504,nere,sv,49039,,
2505,nedanför,sv,49018,,
2506,nedåt,sv,34905,,
2507,ovan,sv,39901,,
2508,ovanpå,sv,39857,,
2509,uppåt,sv,35024,,
2510,överallt,sv,48660,,
2511,ej,sv,39618,,
2512,inte,sv,39623,,
2513,litet,sv,30291,,
2514,knappt,sv,36085,,
2515,knappast,sv,36085,,
2516,mycket,sv,44782,,
2517,än,sv,39718,,
2518,ännu,sv,39727,,
2519,endast,sv,39811,,
2520,redan,sv,43854,,
2521,åter,sv,52135,,
2522,förgäves,sv,49643,,
2523,utanför,sv,50701,,
2524,genom,sv,29780,,
2525,igenom,sv,29780,,
2526,bredvid,sv,39323,,
2527,vid sidan av,sv,39389,,
2528,mellan,sv,53851,,
2529,på grund av,sv,51509,,
2530,jag,sv,35638,,
2531,vad,sv,51247,,
2532,vem,sv,51835,,
2533,vart,sv,52453,,
2534,hur,sv,52060,,
2535,varför,sv,51191,,
2536,hur mycket,sv,52259,,
2537,två,sv,53737,,
2538,fyra,sv,50493,,
2539,åtta,sv,24429,,
2540,nio,sv,39513,,
2541,elva,sv,30450,,
2542,tjugo,sv,53720,,
2543,trettio,sv,29402,,
2544,fyrtio,sv,50517,,
2545,femtio,sv,32743,,
2546,sextio,sv,44673,,
2547,sjuttio,sv,45960,,
2548,åttio,sv,24454,,
2549,nittio,sv,39566,,
2550,hundra,sv,35446,,
2551,sitta,sv,46228,,
2552,ligga,sv,38394,,
2553,hänga,sv,25784,,
2554,ske,da,40232,,
2555,hända,sv,40198,,
2556,börja,sv,24921,,
2557,växla,sv,51357,,
2558,gå upp,sv,25749,,
2559,skina,sv,42523,,
2560,dundra,sv,29164,,
2561,blåsa,sv,28037,,
2562,forsa,sv,47538,,
2563,strömma,sv,47532,,
2564,flyta,sv,32119,,
2565,snurra,sv,45199,,
2566,vackla,sv,44334,,
2567,svinga,sv,44616,,
2568,brinna,sv,28519,,
2569,ryka,sv,40556,,
2570,regna,sv,40859,,
2571,frysa,sv,32452,,
2572,töa,sv,47925,,
2573,smälta,sv,43491,,
2574,torka,sv,48566,,
2575,koka,sv,36673,,
2576,sjuda,sv,46015,,
2577,ruttna,sv,49589,,
2578,brista,sv,28400,,
2579,sjunka,sv,46199,,
2580,förgå,sv,49694,,
2581,synas,sv,53680,,
2582,visa sig,sv,30759,,
2583,försvinna,sv,50074,,
2584,minskas,sv,24146,,
2585,tilltaga,sv,53362,,
2586,stiga,sv,47100,,
2587,växa,sv,50922,,
2588,glimma,sv,33789,,
2589,tindra,sv,32790,,
2590,gnistra,sv,32770,,
2591,bråka,sv,37495,,
2592,väsnas,sv,37467,,
2593,ringa,sv,36384,,
2594,klirra,sv,36489,,
2595,brusa,sv,28329,,
2596,susa,sv,42328,,
2597,låta,sv,36430,,
2598,klinga,sv,36459,,
2599,skälla,sv,42843,,
2600,yla,sv,34672,,
2601,tjuta,sv,34690,,
2602,vissla,sv,40267,,
2603,skrika,sv,43939,,
2604,stöna,sv,47356,,
2605,darra,sv,53037,,
2606,skälva,sv,53036,,
2607,leva,sv,37713,,
2608,födas,sv,32984,,
2609,andas,sv,25541,,
2610,dricka,sv,48508,,
2611,äta,sv,31085,,
2612,svälja,sv,43433,,
2613,tröttna,sv,39039,,
2614,somna,sv,30158,,
2615,stiga upp,sv,25963,,
2616,repa sig,sv,45329,,
2617,hämta sig,sv,45316,,
2618,insjukna,sv,37038,,
2619,vara sjuk,sv,36947,,
2620,göra ont,sv,43542,,
2621,tillfriskna,sv,33302,,
2622,dö,sv,47239,,
2623,omkomma,sv,48859,,
2624,röra sig,sv,45137,,
2625,röra på sig,sv,45479,,
2626,resa sig,sv,45243,,
2627,sätta sig,sv,45579,,
2628,falla omkull,sv,35118,,
2629,löpa,sv,41307,,
2630,skrida,sv,44016,,
2631,promenera,sv,46463,,
2632,ila,sv,29907,,
2633,skynda sig,sv,45094,,
2634,springa,sv,41306,,
2635,klättra,sv,36367,,
2636,gunga,sv,42480,,
2637,kräla,sv,37092,,
2638,simma,sv,44568,,
2639,dyka,sv,47876,,
2640,köra,sv,31142,,
2641,flyga,sv,32157,,
2642,resa,sv,24100,,
2643,avresa,sv,24100,,
2644,stanna,sv,24926,,
2645,gå in,sv,35064,,
2646,träda in,sv,30235,,
2647,komma,sv,36704,,
2648,ankomma,sv,25012,,
2649,återkomma,sv,53476,,
2650,förbli,sv,28103,,
2651,vänta,sv,30979,,
2652,försöka,sv,50408,,
2653,förbereda,sv,50751,,
2654,älska,sv,38322,,
2655,tycka om,sv,38907,,
2656,skratta,sv,37346,,
2657,röra,sv,41821,,
2658,gråta,sv,51734,,
2659,förargas,sv,44969,,
2660,vara rädd,sv,45401,,
2661,frukta,sv,32843,,
2662,rymma,sv,32243,,
2663,betrakta,sv,25088,,
2664,åse,sv,25125,,
2665,höra,sv,35355,,
2666,höra på,sv,53256,,
2667,lyssna till,sv,53264,,
2668,smaka på,sv,40530,,
2669,lukta,sv,41505,,
2670,känna,sv,32571,,
2671,verka,sv,42554,,
2672,tyckas,sv,42552,,
2673,kunna ses,sv,53643,,
2674,få veta,sv,49963,,
2675,förnimma,sv,49988,,
2676,göra,sv,38604,,
2677,kunna,sv,36717,,
2678,avsluta,sv,26588,,
2679,sluta,sv,25898,,
2680,upphöra,sv,25914,,
2681,lyckas,sv,33269,,
2682,öppna,sv,40027,,
2683,låsa,sv,43265,,
2684,stänga,sv,43302,,
2685,ställa,sv,47149,,
2686,sätta,sv,44861,,
2687,lägga,sv,37940,,
2688,beröra,sv,27231,,
2689,förbinda,sv,49380,,
2690,täcka,sv,53159,,
2691,betäcka,sv,26511,,
2692,hänga upp,sv,25784,,
2693,tända,sv,25321,,
2694,antända,sv,25306,,
2695,tända på,sv,25321,,
2696,lyfta,sv,35313,,
2697,lämna,sv,49829,,
2698,efterlämna,sv,53554,,
2699,mista,sv,49887,,
2700,förlora,sv,49913,,
2701,tappa,sv,31248,,
2702,släppa,sv,31212,,
2703,tillverka,sv,34620,,
2704,framställa,sv,34611,,
2705,bygga,sv,26466,,
2706,reparera,sv,41352,,
2707,rätta,sv,49330,,
2708,förbättra,sv,49303,,
2709,ändra,sv,24868,,
2710,förändra,sv,24868,,
2711,gräva,sv,33907,,
2712,böja,sv,27746,,
2713,kröka,sv,27787,,
2714,vrida,sv,29323,,
2715,vända,sv,51785,,
2716,vrida om,sv,48795,,
2717,häva,sv,34467,,
2718,gripa,sv,40140,,
2719,trycka,sv,29519,,
2720,skjuta,sv,42792,,
2721,skrapa,sv,37074,,
2722,slicka,sv,37801,,
2723,bita,sv,26850,,
2724,slita_av,sv,24253,,
2725,riva_av,sv,24234,,
2726,skära av,sv,24320,,
2727,sticka,sv,47485,,
2728,bryta,sv,28400,,
2729,banka,sv,36543,,
2730,hugga,sv,34407,,
2731,klistra,sv,36210,,
2732,gnida,sv,40909,,
2733,smörja,sv,47429,,
2734,slipa,sv,43175,,
2735,skära,sv,43734,,
2736,svänga,sv,44439,,
2737,hälla,sv,33700,,
2738,slå in,sv,30397,,
2739,veckla in,sv,30409,,
2740,bära,sv,48223,,
2741,släpa,sv,43209,,
2742,förvara,sv,25590,,
2743,ta vara på,sv,25602,,
2744,fånga,sv,31363,,
2745,gripa tag,sv,40145,,
2746,gömma,sv,50284,,
2747,dela,sv,48051,,
2748,skicka,sv,42694,,
2749,bringa,sv,28538,,
2750,tillägga,sv,35251,,
2751,erhålla,sv,30651,,
2752,välja,sv,50980,,
2753,utvälja,sv,26169,,
2754,bevara,sv,27678,,
2755,hindra,sv,26755,,
2756,förhindra,sv,26755,,
2757,förstöra,sv,52962,,
2758,bryta isär,sv,52819,,
2759,bryta sönder,sv,52819,,
2760,riva sönder,sv,52846,,
2761,slita sönder,sv,52842,,
2762,bränna,sv,49425,,
2763,bränna upp,sv,49425,,
2764,räcka,sv,40977,,
2765,skänka,sv,42621,,
2766,önska,sv,52589,,
2767,beröma,sv,38513,,
2768,pussa,sv,37289,,
2769,väcka,sv,51412,,
2770,visa,sv,52741,,
2771,föra,sv,32622,,
2772,lära,sv,38014,,
2773,undervisa,sv,49164,,
2774,uppfostra,sv,26114,,
2775,leda,sv,38076,,
2776,driva på,sv,25180,,
2777,få att,sv,37559,,
2778,bjuda,sv,29992,,
2779,inbjuda,sv,29992,,
2780,förena,sv,49535,,
2781,besöka,sv,27445,,
2782,möta,sv,48344,,
2783,träffa,sv,48319,,
2784,församla sig,sv,45804,,
2785,leka,sv,46544,,
2786,spela,sv,46575,,
2787,sjunga,sv,46125,,
2788,skiljas,sv,45659,,
2789,överge,sv,49846,,
2790,rädda,sv,41379,,
2791,bevaka,sv,27598,,
2792,skydda,sv,44209,,
2793,beskydda,sv,44209,,
2794,försvara,sv,50429,,
2795,segra,sv,46097,,
2796,förarga,sv,25463,,
2797,slå,da,42957,,
2798,stöta,sv,47255,,
2799,stjäla,sv,47058,,
2800,störa,sv,47402,,
2801,genera,sv,27019,,
2802,besvära,sv,26975,,
2803,dölja,sv,49223,,
2804,vilseleda,sv,47982,,
2805,döda,sv,48178,,
2806,arbeta,sv,25389,,
2807,samla,sv,42071,,
2808,plocka,sv,40329,,
2809,jaga,sv,35800,,
2810,driva,sv,48400,,
2811,fodra,sv,32884,,
2812,mjölka,sv,38793,,
2813,hacka,sv,34185,,
2814,vattna,sv,33727,,
2815,mogna,sv,41187,,
2816,tillaga,sv,53110,,
2817,tillreda,sv,53114,,
2818,steka,sv,28321,,
2819,röra om,sv,48941,,
2820,färga,sv,31322,,
2821,rensa,sv,41252,,
2822,rengöra,sv,41243,,
2823,tvätta,sv,51317,,
2824,torka av,sv,24344,,
2825,spola,sv,46791,,
2826,skölja,sv,46795,,
2827,feja,sv,31556,,
2828,bada,sv,26300,,
2829,tvätta sig,sv,45824,,
2830,klä på sig,sv,44944,,
2831,kamma,sv,36009,,
2832,pynta,sv,43632,,
2833,smycka,sv,43606,,
2834,säga,sv,42035,,
2835,fråga,sv,32316,,
2836,spörja,sv,32341,,
2837,berätta,sv,31022,,
2838,meddela,sv,38876,,
2839,pråla,sv,40428,,
2840,skryta,sv,40491,,
2841,tolka,sv,48757,,
2842,översätta,sv,48764,,
2843,tänka,sv,28924,,
2844,uppmärksamma,sv,27144,,
2845,lägga märke till,sv,27107,,
2846,känna igen,sv,30724,,
2847,begripa,sv,26701,,
2848,förstå,sv,50339,,
2849,lära sig,sv,38128,,
2850,minnas,sv,45400,,
2851,komma ihåg,sv,45382,,
2852,glömma,sv,49756,,
2853,mäta,sv,38822,,
2854,räkna,sv,40655,,
2855,läsa,sv,38147,,
2856,måla,sv,38652,,
2857,teckna,sv,52706,,
2858,skriva,sv,43907,,
2859,äga,sv,27351,,
2860,besitta,sv,27360,,
2861,köpa,sv,36039,,
2862,sälja,sv,49794,,
2863,betala,sv,52626,,
2864,behärska,sv,26710,,
2865,tåla,sv,30913,,
2866,uthärda,sv,30922,,
2867,øje,da,1140,,
2868,næse,da,15111,,
2869,læbe,da,13175,,
2870,ansigt,da,7276,,
2871,pande,da,20534,,
2872,overskæg,da,18571,,
2873,skæg,da,1408,,
2874,hage,da,10892,,
2875,kæbe,da,10711,,
2876,strube,da,10611,,
2877,hoved,da,11439,,
2878,ryg,da,17148,,
2879,mave,da,13645,,
2880,håndflade,da,8682,,
2881,fod,da,6025,,
2882,knæ,da,11219,,
2883,krop,da,11515,,
2884,smag,da,7135,,
2885,lugt,da,6947,,
2886,vand,da,22626,,
2887,røg,da,16457,,
2888,vejr,da,22942,,
2889,tåge,da,15161,,
2890,sne,da,18453,,
2891,hede,da,9464,,
2892,dråbe,da,21908,,
2893,snavs,da,3494,,
2894,sø,da,19092,,
2895,mose,da,14458,,
2896,skov,da,22426,,
2897,høj,da,487,,
2898,bjerg,da,1699,,
2899,top,nl,7662,,
2900,skrænt,da,114,,
2901,bæk,da,1233,,
2902,bugt,da,2747,,
2903,ø,da,10042,,
2904,græs,da,7945,,
2905,træ,da,9653,,
2906,birk,da,1987,,
2907,fyrretræ,da,10793,,
2908,piletræ,da,22674,,
2909,fjer,da,4811,,
2910,skind,da,12685,,
2911,klov,da,11052,,
2912,æg,da,3727,,
2913,flok,da,9207,,
2914,kat,nl,10581,,
2915,egern,da,3789,,
2916,ræv,da,6120,,
2917,sværm,da,18914,,
2918,gøg,da,11991,,
2919,aborre,da,1386,,
2920,gedde,da,9038,,
2921,edderkop,da,19809,,
2922,myre,da,355,,
2923,myg,da,14567,,
2924,æble,da,563,,
2925,løg,da,24067,,
2926,hø,da,9320,,
2927,skræl,da,17720,,
2928,fælde,da,4569,,
2929,mennesge,da,14065,,
2930,mand,da,13702,,
2931,kvinde,da,5689,,
2932,dreng,da,10212,,
2933,pige,da,13589,,
2934,bedstefar,da,8197,,
2935,bedstemor,da,8135,,
2936,forældre,da,4052,,
2937,søn,da,19420,,
2938,ægtemand,da,3706,,
2939,glæde,da,5769,,
2940,sandhed,da,22370,,
2941,fortælling,da,4379,,
2942,efterretning,da,14819,,
2943,nyhed,da,15349,,
2944,gåde,da,16409,,
2945,sprog,da,19921,,
2946,råb,da,17243,,
2947,larm,da,12437,,
2948,hvile,da,17279,,
2949,mennesker,da,12989,,
2950,arbejde,da,25389,,
2951,gæst,da,6350,,
2952,leg,en,1675,,
2953,selskab,da,7219,,
2954,hjælp,da,9394,,
2955,ven,da,5860,,
2956,kammerat,da,10392,,
2957,sag,da,17409,,
2958,kryds,da,11923,,
2959,streg,da,20760,,
2960,afstand,nl,4237,,
2961,egn,da,6575,,
2962,plads,da,16168,,
2963,genstand,da,6615,,
2964,spids,da,46635,,
2965,hul,da,13255,,
2966,længde,da,12321,,
2967,højde,da,9555,,
2968,vægt,da,7600,,
2969,mængde,da,13968,,
2970,række,da,40977,,
2971,båd,da,2249,,
2972,kælk,da,18148,,
2973,slæde,da,18119,,
2974,lejrbål,da,12228,,
2975,byrde,da,12488,,
2976,skridt,da,18648,,
2977,syd,da,21053,,
2978,bræt,da,2351,,
2979,plade,da,16135,,
2980,vugge,da,52201,,
2981,vindue,da,5016,,
2982,stakit,da,23764,,
2983,skovl,da,17821,,
2984,søm,da,14984,,
2985,håndtag,da,8039,,
2986,billede,da,1944,,
2987,bundt,da,2803,,
2988,taske,da,21368,,
2989,spand,da,3816,,
2990,låg,da,3190,,
2991,husgeråd,da,7110,,
2992,sæk,da,17462,,
2993,gryde,da,21733,,
2994,kedel,da,10669,,
2995,måltid,da,4396,,
2996,kød,da,5475,,
2997,grød,da,2298,,
2998,fedt,da,5184,,
2999,olie,nl,15706,,
3000,mælk,da,14130,,
3001,uld,da,23393,,
3002,knap,da,36085,,
3003,knude,da,11325,,
3004,farve,da,31322,,
3005,påklædning,da,11169,,
3006,krave,da,11627,,
3007,ærme,da,805,,
3008,bukser,da,9790,,
3009,bælte,da,8354,,
3010,hue,da,14747,,
3011,støvle,da,20448,,
3012,bånd,da,1282,,
3013,spejl,da,19716,,
3014,tæppe,da,3098,,
3015,sjaltørklæde,da,21951,,
3016,håndklæde,da,8760,,
3017,sundhed,da,7360,,
3018,sygdom,da,11808,,
3019,lægemiddel,da,928,,
3020,brønd,da,2554,,
3021,græsgang,da,22777,,
3022,vej,da,22635,,
3023,gade,da,20737,,
3024,bogstav,da,2695,,
3025,arbejder,da,676,,
3026,læge,da,953,,
3027,penge,da,6818,,
3028,butik,da,12175,,
3029,rigdom,da,16815,,
3030,magt,da,13513,,
3031,grænse,da,7946,,
3032,fjende,da,4907,,
3033,fejl,da,4856,,
3034,uheld,da,22148,,
3035,ulykke,da,22114,,
3036,slutning,da,18252,,
3037,nat,nl,39276,,
3038,uge,da,23250,,
3039,forår,da,5974,,
3040,efterår,da,9162,,
3041,lille,da,36307,,
3042,tæt,da,29003,,
3043,tyk,da,29037,,
3044,tynd,da,29696,,
3045,flad,da,31984,,
3046,glat,da,33823,,
3047,blød,da,51688,,
3048,sløv,da,47616,,
3049,stump,da,47612,,
3050,skøn,da,43822,,
3051,hed,da,34510,,
3052,kold,da,35955,,
3053,kølig,da,37196,,
3054,frisk,da,32506,,
3055,fugtig,da,31875,,
3056,våd,da,39287,,
3057,tør,da,48515,,
3058,fuld,da,50583,,
3059,åben,da,39962,,
3060,snavset,da,43654,,
3061,lækker,da,37846,,
3062,sød,da,47666,,
3063,hvid,da,51640,,
3064,grøn,da,34079,,
3065,broget,da,28618,,
3066,værdifuld,da,51972,,
3067,stærk,da,46844,,
3068,fed,da,31811,,
3069,køn,da,35381,,
3070,gerrig,da,33117,,
3071,klog,da,36578,,
3072,dygtig,da,33536,,
3073,behændig,da,33546,,
3074,rar,da,38281,,
3075,lystig,da,38526,,
3076,syg,da,36834,,
3077,nøgen,da,39151,,
3078,bedrøvet,da,48274,,
3079,rigtig,da,41470,,
3080,rig,da,40935,,
3081,kendt,da,26866,,
3082,forskellig,da,50024,,
3083,højre,da,40737,,
3084,anden,da,53789,,
3085,sidste,da,38231,,
3086,på én gang,da,25700,,
3087,længe,da,37421,,
3088,pludselig,da,40365,,
3089,dengang,da,28651,,
3090,derefter,da,28782,,
3091,forud,da,50800,,
3092,sommetider,da,38713,,
3093,altid,da,35722,,
3094,hid,da,34869,,
3095,herhen,da,34883,,
3096,derhen,da,29256,,
3097,lige ud,da,33390,,
3098,fremad,da,50858,,
3099,baglæns,da,41643,,
3100,tilbage,da,53401,,
3101,forneden,da,49022,,
3102,nedad,da,34905,,
3103,op,da,35020,,
3104,opad,da,35005,,
3105,lidt,da,30291,,
3106,næppe,da,36146,,
3107,meget,da,44825,,
3108,endnu,da,39727,,
3109,igen,da,52098,,
3110,forgæves,da,49643,,
3111,uden for,da,50701,,
3112,bagved,da,35208,,
3113,gennem,da,29780,,
3114,igennem,da,29780,,
3115,ved siden af,da,39389,,
3116,mellem,da,53845,,
3117,på grund af,da,51509,,
3118,I,en,35654,,
3119,hvad,da,51246,,
3120,hvorhen,da,52406,,
3121,hvor meget,da,52225,,
3122,syv,da,45940,,
3123,otte,da,24429,,
3124,fyrretyve,da,50515,,
3125,hundrede,da,35446,,
3126,tusind,da,48032,,
3127,sidde,da,46228,,
3128,hænge,da,25784,,
3129,blive,da,33485,,
3130,hænde,da,40198,,
3131,begynde,da,24913,,
3132,gå op,da,25749,,
3133,stå op,da,25963,,
3134,blæse,da,28037,,
3135,flyde,da,32119,,
3136,dreje sig,da,45195,,
3137,vakle,da,44328,,
3138,falde,da,31191,,
3139,brænde,da,49425,,
3140,ryge,da,40556,,
3141,tø,da,47925,,
3142,koge,da,36673,,
3143,rådne,da,49589,,
3144,forløbe,da,49687,,
3145,vise sig,da,30759,,
3146,forsvinde,da,50074,,
3147,aftage,da,24148,,
3148,tiltage,da,53362,,
3149,glinse,da,33785,,
3150,gø,da,27077,,
3151,hyle,da,34702,,
3152,fløjte,da,40248,,
3153,skrige,da,43939,,
3154,skælve,da,53036,,
3155,blive træt,da,39081,,
3156,falde i søvn,da,30142,,
3157,vågne,da,26026,,
3158,komme sig,da,33337,,
3159,blive syg,da,36989,,
3160,være syg,da,36947,,
3161,bevæge sig,da,45109,,
3162,røre på sig,da,45479,,
3163,rejse sig,da,45243,,
3164,sætte sig,da,45579,,
3165,løbe,da,41307,,
3166,skynde sig,da,45069,,
3167,rende,da,41283,,
3168,gynge,da,42480,,
3169,krybe,da,37117,,
3170,køre,da,31142,,
3171,flyve,da,32157,,
3172,køre bort,da,24109,,
3173,standse,da,24926,,
3174,gå ind,da,35064,,
3175,træde ind,da,30235,,
3176,komme tilbage,da,53442,,
3177,forblive,da,28111,,
3178,afvente,da,30979,,
3179,søge,da,47710,,
3180,finde,da,31926,,
3181,forsøge,da,50408,,
3182,holde af,da,38966,,
3183,kunne lide,da,38930,,
3184,græde,da,51734,,
3185,skænde,da,42841,,
3186,ærgre sig,da,44961,,
3187,være bange,da,45441,,
3188,være bange for,da,32861,,
3189,flygte,da,32245,,
3190,betragte,da,25088,,
3191,høre til,da,53256,,
3192,smage,da,40530,,
3193,smage på,da,40530,,
3194,lugte,da,41505,,
3195,erfare,da,49957,,
3196,gøre,da,38604,,
3197,afslutte,da,26588,,
3198,ophøre,da,25914,,
3199,holde op,da,25935,,
3200,åbne,da,40027,,
3201,sætte,da,44861,,
3202,lægge,da,37940,,
3203,dække,da,26511,,
3204,bedække,da,26511,,
3205,hænge op,da,25784,,
3206,tænde,da,25321,,
3207,antænde,da,25306,,
3208,tage op,da,25867,,
3209,lade tilbage,da,53523,,
3210,tabe,da,31248,,
3211,ændre,da,24868,,
3212,bøje,da,27743,,
3213,dreje,da,29294,,
3214,dreje om,da,48795,,
